time,current,speed
1.055,8.7007,40.286
1.056,8.703,40.329
1.057,8.7054,40.371
1.058,8.7077,40.414
1.059,8.71,40.457
1.06,8.7123,40.5
1.061,8.7146,40.542
1.062,8.7169,40.585
1.063,8.7192,40.628
1.064,8.7215,40.67
1.065,8.7238,40.713
1.066,8.7261,40.755
1.067,8.7284,40.798
1.068,8.7307,40.84
1.069,8.733,40.883
1.07,8.7352,40.925
1.071,8.7375,40.968
1.072,8.7397,41.01
1.073,8.742,41.053
1.074,8.7443,41.095
1.075,8.7465,41.138
1.076,8.7487,41.18
1.077,8.751,41.222
1.078,8.7532,41.265
1.079,8.7554,41.307
1.08,8.7577,41.349
1.081,8.7599,41.391
1.082,8.7621,41.434
1.083,8.7643,41.476
1.084,8.7665,41.518
1.085,8.7687,41.56
1.086,8.7709,41.602
1.087,8.7731,41.645
1.088,8.7753,41.687
1.089,8.7775,41.729
1.09,8.7796,41.771
1.091,8.7818,41.813
1.092,8.784,41.855
1.093,8.7861,41.897
1.094,8.7883,41.939
1.095,8.7905,41.981
1.096,8.7926,42.023
1.097,8.7948,42.065
1.098,8.7969,42.107
1.099,8.799,42.148
1.1,8.8012,42.19
1.101,8.8033,42.232
1.102,8.8054,42.274
1.103,8.8075,42.316
1.104,8.8097,42.358
1.105,8.8118,42.399
1.106,8.8139,42.441
1.107,8.816,42.483
1.108,8.8181,42.524
1.109,8.8202,42.566
1.11,8.8223,42.608
1.111,8.8243,42.649
1.112,8.8264,42.691
1.113,8.8285,42.732
1.114,8.8306,42.774
1.115,8.8326,42.816
1.116,8.8347,42.857
1.117,8.8368,42.899
1.118,8.8388,42.94
1.119,8.8409,42.981
1.12,8.8429,43.023
1.121,8.845,43.064
1.122,8.847,43.106
1.123,8.849,43.147
1.124,8.8511,43.188
1.125,8.8531,43.23
1.126,8.8551,43.271
1.127,8.8571,43.312
1.128,8.8592,43.353
1.129,8.8612,43.395
1.13,8.8632,43.436
1.131,8.8652,43.477
1.132,8.8672,43.518
1.133,8.8692,43.559
1.134,8.8711,43.6
1.135,8.8731,43.642
1.136,8.8751,43.683
1.137,8.8771,43.724
1.138,8.8791,43.765
1.139,8.881,43.806
1.14,8.883,43.847
1.141,8.885,43.888
1.142,8.8869,43.929
1.143,8.8889,43.969
1.144,8.8908,44.01
1.145,8.8928,44.051
1.146,8.8947,44.092
1.147,8.8966,44.133
1.148,8.8986,44.174
1.149,8.9005,44.215
1.15,8.9024,44.255
1.151,8.9043,44.296
1.152,8.9063,44.337
1.153,8.9082,44.377
1.154,8.9101,44.418
1.155,8.912,44.459
1.156,8.9139,44.499
1.157,8.9158,44.54
1.158,8.9177,44.581
1.159,8.9196,44.621
1.16,8.9214,44.662
1.161,8.9233,44.702
1.162,8.9252,44.743
1.163,8.9271,44.783
1.164,8.9289,44.823
1.165,8.9308,44.864
1.166,8.9327,44.904
1.167,8.9345,44.945
1.168,8.9364,44.985
1.169,8.9382,45.025
1.17,8.9401,45.066
1.171,8.9419,45.106
1.172,8.9438,45.146
1.173,8.9456,45.186
1.174,8.9474,45.227
1.175,8.9493,45.267
1.176,8.9511,45.307
1.177,8.9529,45.347
1.178,8.9547,45.387
1.179,8.9565,45.427
1.18,8.9583,45.467
1.181,8.9601,45.508
1.182,8.9619,45.548
1.183,8.9637,45.588
1.184,8.9655,45.628
1.185,8.9673,45.668
1.186,8.9691,45.707
1.187,8.9709,45.747
1.188,8.9727,45.787
1.189,8.9745,45.827
1.19,8.9762,45.867
1.191,8.978,45.907
1.192,8.9798,45.947
1.193,8.9815,45.986
1.194,8.9833,46.026
1.195,8.985,46.066
1.196,8.9868,46.106
1.197,8.9885,46.145
1.198,8.9903,46.185
1.199,8.992,46.225
1.2,8.9937,46.264
1.201,8.9955,46.304
1.202,8.9972,46.343
1.203,8.9989,46.383
1.204,9.0007,46.422
1.205,9.0024,46.462
1.206,9.0041,46.501
1.207,9.0058,46.541
1.208,9.0075,46.58
1.209,9.0092,46.62
1.21,9.0109,46.659
1.211,9.0126,46.699
1.212,9.0143,46.738
1.213,9.016,46.777
1.214,9.0177,46.816
1.215,9.0194,46.856
1.216,9.021,46.895
1.217,9.0227,46.934
1.218,9.0244,46.973
1.219,9.0261,47.013
1.22,9.0277,47.052
1.221,9.0294,47.091
1.222,9.031,47.13
1.223,9.0327,47.169
1.224,9.0343,47.208
1.225,9.036,47.247
1.226,9.0376,47.286
1.227,9.0393,47.325
1.228,9.0409,47.364
1.229,9.0426,47.403
1.23,9.0442,47.442
1.231,9.0458,47.481
1.232,9.0474,47.52
1.233,9.0491,47.559
1.234,9.0507,47.598
1.235,9.0523,47.636
1.236,9.0539,47.675
1.237,9.0555,47.714
1.238,9.0571,47.753
1.239,9.0587,47.791
1.24,9.0603,47.83
1.241,9.0619,47.869
1.242,9.0635,47.907
1.243,9.0651,47.946
1.244,9.0667,47.985
1.245,9.0683,48.023
1.246,9.0698,48.062
1.247,9.0714,48.1
1.248,9.073,48.139
1.249,9.0746,48.177
1.25,9.0761,48.216
1.251,9.0777,48.254
1.252,9.0792,48.292
1.253,9.0808,48.331
1.254,9.0823,48.369
1.255,9.0839,48.408
1.256,9.0854,48.446
1.257,9.087,48.484
1.258,9.0885,48.522
1.259,9.0901,48.561
1.26,9.0916,48.599
1.261,9.0931,48.637
1.262,9.0946,48.675
1.263,9.0962,48.713
1.264,9.0977,48.752
1.265,9.0992,48.79
1.266,9.1007,48.828
1.267,9.1022,48.866
1.268,9.1037,48.904
1.269,9.1052,48.942
1.27,9.1067,48.98
1.271,9.1082,49.018
1.272,9.1097,49.056
1.273,9.1112,49.094
1.274,9.1127,49.131
1.275,9.1142,49.169
1.276,9.1157,49.207
1.277,9.1172,49.245
1.278,9.1187,49.283
1.279,9.1201,49.321
1.28,9.1216,49.358
1.281,9.1231,49.396
1.282,9.1245,49.434
1.283,9.126,49.471
1.284,9.1275,49.509
1.285,9.1289,49.547
1.286,9.1304,49.584
1.287,9.1318,49.622
1.288,9.1333,49.659
1.289,9.1347,49.697
1.29,9.1361,49.734
1.291,9.1376,49.772
1.292,9.139,49.809
1.293,9.1404,49.847
1.294,9.1419,49.884
1.295,9.1433,49.922
1.296,9.1447,49.959
1.297,9.1461,49.996
1.298,9.1476,50.034
1.299,9.149,50.071
1.3,9.1504,50.108
1.301,9.1518,50.145
1.302,9.1532,50.183
1.303,9.1546,50.22
1.304,9.156,50.257
1.305,9.1574,50.294
1.306,9.1588,50.331
1.307,9.1602,50.368
1.308,9.1616,50.406
1.309,9.163,50.443
1.31,9.1643,50.48
1.311,9.1657,50.517
1.312,9.1671,50.554
1.313,9.1685,50.591
1.314,9.1698,50.628
1.315,9.1712,50.664
1.316,9.1726,50.701
1.317,9.1739,50.738
1.318,9.1753,50.775
1.319,9.1767,50.812
1.32,9.178,50.849
1.321,9.1794,50.885
1.322,9.1807,50.922
1.323,9.1821,50.959
1.324,9.1834,50.996
1.325,9.1847,51.032
1.326,9.1861,51.069
1.327,9.1874,51.106
1.328,9.1887,51.142
1.329,9.1901,51.179
1.33,9.1914,51.215
1.331,9.1927,51.252
1.332,9.194,51.288
1.333,9.1954,51.325
1.334,9.1967,51.361
1.335,9.198,51.398
1.336,9.1993,51.434
1.337,9.2006,51.471
1.338,9.2019,51.507
1.339,9.2032,51.543
1.34,9.2045,51.58
1.341,9.2058,51.616
1.342,9.2071,51.652
1.343,9.2084,51.688
1.344,9.2097,51.725
1.345,9.211,51.761
1.346,9.2122,51.797
1.347,9.2135,51.833
1.348,9.2148,51.869
1.349,9.2161,51.905
1.35,9.2173,51.941
1.351,9.2186,51.977
1.352,9.2199,52.013
1.353,9.2211,52.049
1.354,9.2224,52.085
1.355,9.2237,52.121
1.356,9.2249,52.157
1.357,9.2262,52.193
1.358,9.2274,52.229
1.359,9.2287,52.265
1.36,9.2299,52.301
1.361,9.2312,52.337
1.362,9.2324,52.372
1.363,9.2336,52.408
1.364,9.2349,52.444
1.365,9.2361,52.48
1.366,9.2373,52.515
1.367,9.2386,52.551
1.368,9.2398,52.587
1.369,9.241,52.622
1.37,9.2422,52.658
1.371,9.2435,52.694
1.372,9.2447,52.729
1.373,9.2459,52.765
1.374,9.2471,52.8
1.375,9.2483,52.836
1.376,9.2495,52.871
1.377,9.2507,52.906
1.378,9.2519,52.942
1.379,9.2531,52.977
1.38,9.2543,53.013
1.381,9.2555,53.048
1.382,9.2567,53.083
1.383,9.2579,53.119
1.384,9.2591,53.154
1.385,9.2602,53.189
1.386,9.2614,53.224
1.387,9.2626,53.259
1.388,9.2638,53.295
1.389,9.265,53.33
1.39,9.2661,53.365
1.391,9.2673,53.4
1.392,9.2685,53.435
1.393,9.2696,53.47
1.394,9.2708,53.505
1.395,9.2719,53.54
1.396,9.2731,53.575
1.397,9.2742,53.61
1.398,9.2754,53.645
1.399,9.2766,53.68
1.4,9.2777,53.715
1.401,9.2788,53.75
1.402,9.28,53.784
1.403,9.2811,53.819
1.404,9.2823,53.854
1.405,9.2834,53.889
1.406,9.2845,53.924
1.407,9.2857,53.958
1.408,9.2868,53.993
1.409,9.2879,54.028
1.41,9.289,54.062
1.411,9.2902,54.097
1.412,9.2913,54.131
1.413,9.2924,54.166
1.414,9.2935,54.201
1.415,9.2946,54.235
1.416,9.2957,54.27
1.417,9.2968,54.304
1.418,9.2979,54.339
1.419,9.299,54.373
1.42,9.3001,54.407
1.421,9.3012,54.442
1.422,9.3023,54.476
1.423,9.3034,54.51
1.424,9.3045,54.545
1.425,9.3056,54.579
1.426,9.3067,54.613
1.427,9.3078,54.648
1.428,9.3088,54.682
1.429,9.3099,54.716
1.43,9.311,54.75
1.431,9.3121,54.784
1.432,9.3132,54.818
1.433,9.3142,54.852
1.434,9.3153,54.886
1.435,9.3164,54.921
1.436,9.3174,54.955
1.437,9.3185,54.989
1.438,9.3195,55.023
1.439,9.3206,55.056
1.44,9.3217,55.09
1.441,9.3227,55.124
1.442,9.3238,55.158
1.443,9.3248,55.192
1.444,9.3259,55.226
1.445,9.3269,55.26
1.446,9.3279,55.293
1.447,9.329,55.327
1.448,9.33,55.361
1.449,9.3311,55.395
1.45,9.3321,55.428
1.451,9.3331,55.462
1.452,9.3341,55.496
1.453,9.3352,55.529
1.454,9.3362,55.563
1.455,9.3372,55.596
1.456,9.3382,55.63
1.457,9.3393,55.663
1.458,9.3403,55.697
1.459,9.3413,55.73
1.46,9.3423,55.764
1.461,9.3433,55.797
1.462,9.3443,55.831
1.463,9.3453,55.864
1.464,9.3463,55.897
1.465,9.3473,55.931
1.466,9.3483,55.964
1.467,9.3493,55.997
1.468,9.3503,56.031
1.469,9.3513,56.064
1.47,9.3523,56.097
1.471,9.3533,56.13
1.472,9.3543,56.163
1.473,9.3553,56.197
1.474,9.3562,56.23
1.475,9.3572,56.263
1.476,9.3582,56.296
1.477,9.3592,56.329
1.478,9.3602,56.362
1.479,9.3611,56.395
1.48,9.3621,56.428
1.481,9.3631,56.461
1.482,9.364,56.494
1.483,9.365,56.527
1.484,9.366,56.56
1.485,9.3669,56.592
1.486,9.3679,56.625
1.487,9.3688,56.658
1.488,9.3698,56.691
1.489,9.3707,56.724
1.49,9.3717,56.756
1.491,9.3726,56.789
1.492,9.3736,56.822
1.493,9.3745,56.854
1.494,9.3755,56.887
1.495,9.3764,56.92
1.496,9.3773,56.952
1.497,9.3783,56.985
1.498,9.3792,57.017
1.499,9.3802,57.05
1.5,9.3811,57.082
1.501,9.382,57.115
1.502,9.3829,57.147
1.503,9.3839,57.18
1.504,9.3848,57.212
1.505,9.3857,57.245
1.506,9.3866,57.277
1.507,9.3875,57.309
1.508,9.3885,57.342
1.509,9.3894,57.374
1.51,9.3903,57.406
1.511,9.3912,57.438
1.512,9.3921,57.471
1.513,9.393,57.503
1.514,9.3939,57.535
1.515,9.3948,57.567
1.516,9.3957,57.599
1.517,9.3966,57.631
1.518,9.3975,57.663
1.519,9.3984,57.695
1.52,9.3993,57.727
1.521,9.4002,57.759
1.522,9.4011,57.791
1.523,9.402,57.823
1.524,9.4028,57.855
1.525,9.4037,57.887
1.526,9.4046,57.919
1.527,9.4055,57.951
1.528,9.4064,57.983
1.529,9.4072,58.015
1.53,9.4081,58.046
1.531,9.409,58.078
1.532,9.4099,58.11
1.533,9.4107,58.142
1.534,9.4116,58.173
1.535,9.4125,58.205
1.536,9.4133,58.237
1.537,9.4142,58.268
1.538,9.415,58.3
1.539,9.4159,58.332
1.54,9.4168,58.363
1.541,9.4176,58.395
1.542,9.4185,58.426
1.543,9.4193,58.458
1.544,9.4202,58.489
1.545,9.421,58.521
1.546,9.4219,58.552
1.547,9.4227,58.583
1.548,9.4235,58.615
1.549,9.4244,58.646
1.55,9.4252,58.677
1.551,9.4261,58.709
1.552,9.4269,58.74
1.553,9.4277,58.771
1.554,9.4286,58.802
1.555,9.4294,58.834
1.556,9.4302,58.865
1.557,9.431,58.896
1.558,9.4319,58.927
1.559,9.4327,58.958
1.56,9.4335,58.989
1.561,9.4343,59.02
1.562,9.4351,59.052
1.563,9.436,59.083
1.564,9.4368,59.114
1.565,9.4376,59.145
1.566,9.4384,59.175
1.567,9.4392,59.206
1.568,9.44,59.237
1.569,9.4408,59.268
1.57,9.4416,59.299
1.571,9.4424,59.33
1.572,9.4432,59.361
1.573,9.444,59.391
1.574,9.4448,59.422
1.575,9.4456,59.453
1.576,9.4464,59.484
1.577,9.4472,59.514
1.578,9.448,59.545
1.579,9.4488,59.576
1.58,9.4496,59.606
1.581,9.4503,59.637
1.582,9.4511,59.668
1.583,9.4519,59.698
1.584,9.4527,59.729
1.585,9.4535,59.759
1.586,9.4542,59.79
1.587,9.455,59.82
1.588,9.4558,59.851
1.589,9.4566,59.881
1.59,9.4573,59.911
1.591,9.4581,59.942
1.592,9.4589,59.972
1.593,9.4596,60.002
1.594,9.4604,60.033
1.595,9.4612,60.063
1.596,9.4619,60.093
1.597,9.4627,60.124
1.598,9.4635,60.154
1.599,9.4642,60.184
1.6,9.465,60.214
1.601,9.4657,60.244
1.602,9.4665,60.274
1.603,9.4672,60.305
1.604,9.468,60.335
1.605,9.4687,60.365
1.606,9.4695,60.395
1.607,9.4702,60.425
1.608,9.4709,60.455
1.609,9.4717,60.485
1.61,9.4724,60.515
1.611,9.4732,60.545
1.612,9.4739,60.574
1.613,9.4746,60.604
1.614,9.4754,60.634
1.615,9.4761,60.664
1.616,9.4768,60.694
1.617,9.4776,60.724
1.618,9.4783,60.753
1.619,9.479,60.783
1.62,9.4797,60.813
1.621,9.4804,60.842
1.622,9.4812,60.872
1.623,9.4819,60.902
1.624,9.4826,60.931
1.625,9.4833,60.961
1.626,9.484,60.991
1.627,9.4847,61.02
1.628,9.4855,61.05
1.629,9.4862,61.079
1.63,9.4869,61.109
1.631,9.4876,61.138
1.632,9.4883,61.168
1.633,9.489,61.197
1.634,9.4897,61.226
1.635,9.4904,61.256
1.636,9.4911,61.285
1.637,9.4918,61.314
1.638,9.4925,61.344
1.639,9.4932,61.373
1.64,9.4939,61.402
1.641,9.4946,61.431
1.642,9.4953,61.461
1.643,9.496,61.49
1.644,9.4966,61.519
1.645,9.4973,61.548
1.646,9.498,61.577
1.647,9.4987,61.606
1.648,9.4994,61.635
1.649,9.5001,61.664
1.65,9.5007,61.694
1.651,9.5014,61.723
1.652,9.5021,61.752
1.653,9.5028,61.78
1.654,9.5034,61.809
1.655,9.5041,61.838
1.656,9.5048,61.867
1.657,9.5055,61.896
1.658,9.5061,61.925
1.659,9.5068,61.954
1.66,9.5075,61.983
1.661,9.5081,62.011
1.662,9.5088,62.04
1.663,9.5094,62.069
1.664,9.5101,62.098
1.665,9.5108,62.126
1.666,9.5114,62.155
1.667,9.5121,62.184
1.668,9.5127,62.212
1.669,9.5134,62.241
1.67,9.514,62.269
1.671,9.5147,62.298
1.672,9.5153,62.327
1.673,9.516,62.355
1.674,9.5166,62.384
1.675,9.5173,62.412
1.676,9.5179,62.44
1.677,9.5186,62.469
1.678,9.5192,62.497
1.679,9.5198,62.526
1.68,9.5205,62.554
1.681,9.5211,62.582
1.682,9.5217,62.611
1.683,9.5224,62.639
1.684,9.523,62.667
1.685,9.5236,62.696
1.686,9.5243,62.724
1.687,9.5249,62.752
1.688,9.5255,62.78
1.689,9.5261,62.808
1.69,9.5268,62.836
1.691,9.5274,62.865
1.692,9.528,62.893
1.693,9.5286,62.921
1.694,9.5293,62.949
1.695,9.5299,62.977
1.696,9.5305,63.005
1.697,9.5311,63.033
1.698,9.5317,63.061
1.699,9.5323,63.089
1.7,9.5329,63.117
1.701,9.5336,63.144
1.702,9.5342,63.172
1.703,9.5348,63.2
1.704,9.5354,63.228
1.705,9.536,63.256
1.706,9.5366,63.284
1.707,9.5372,63.311
1.708,9.5378,63.339
1.709,9.5384,63.367
1.71,9.539,63.395
1.711,9.5396,63.422
1.712,9.5402,63.45
1.713,9.5408,63.477
1.714,9.5414,63.505
1.715,9.542,63.533
1.716,9.5425,63.56
1.717,9.5431,63.588
1.718,9.5437,63.615
1.719,9.5443,63.643
1.72,9.5449,63.67
1.721,9.5455,63.698
1.722,9.5461,63.725
1.723,9.5466,63.753
1.724,9.5472,63.78
1.725,9.5478,63.807
1.726,9.5484,63.835
1.727,9.549,63.862
1.728,9.5495,63.889
1.729,9.5501,63.917
1.73,9.5507,63.944
1.731,9.5513,63.971
1.732,9.5518,63.998
1.733,9.5524,64.025
1.734,9.553,64.053
1.735,9.5535,64.08
1.736,9.5541,64.107
1.737,9.5547,64.134
1.738,9.5552,64.161
1.739,9.5558,64.188
1.74,9.5564,64.215
1.741,9.5569,64.242
1.742,9.5575,64.269
1.743,9.558,64.296
1.744,9.5586,64.323
1.745,9.5592,64.35
1.746,9.5597,64.377
1.747,9.5603,64.404
1.748,9.5608,64.431
1.749,9.5614,64.458
1.75,9.5619,64.484
1.751,9.5625,64.511
1.752,9.563,64.538
1.753,9.5636,64.565
1.754,9.5641,64.592
1.755,9.5646,64.618
1.756,9.5652,64.645
1.757,9.5657,64.672
1.758,9.5663,64.698
1.759,9.5668,64.725
1.76,9.5673,64.752
1.761,9.5679,64.778
1.762,9.5684,64.805
1.763,9.569,64.831
1.764,9.5695,64.858
1.765,9.57,64.884
1.766,9.5706,64.911
1.767,9.5711,64.937
1.768,9.5716,64.964
1.769,9.5721,64.99
1.77,9.5727,65.016
1.771,9.5732,65.043
1.772,9.5737,65.069
1.773,9.5742,65.096
1.774,9.5748,65.122
1.775,9.5753,65.148
1.776,9.5758,65.174
1.777,9.5763,65.201
1.778,9.5768,65.227
1.779,9.5774,65.253
1.78,9.5779,65.279
1.781,9.5784,65.305
1.782,9.5789,65.332
1.783,9.5794,65.358
1.784,9.5799,65.384
1.785,9.5804,65.41
1.786,9.581,65.436
1.787,9.5815,65.462
1.788,9.582,65.488
1.789,9.5825,65.514
1.79,9.583,65.54
1.791,9.5835,65.566
1.792,9.584,65.592
1.793,9.5845,65.618
1.794,9.585,65.644
1.795,9.5855,65.669
1.796,9.586,65.695
1.797,9.5865,65.721
1.798,9.587,65.747
1.799,9.5875,65.773
1.8,9.588,65.798
1.801,9.5885,65.824
1.802,9.589,65.85
1.803,9.5894,65.876
1.804,9.5899,65.901
1.805,9.5904,65.927
1.806,9.5909,65.953
1.807,9.5914,65.978
1.808,9.5919,66.004
1.809,9.5924,66.029
1.81,9.5929,66.055
1.811,9.5933,66.08
1.812,9.5938,66.106
1.813,9.5943,66.131
1.814,9.5948,66.157
1.815,9.5953,66.182
1.816,9.5957,66.208
1.817,9.5962,66.233
1.818,9.5967,66.259
1.819,9.5972,66.284
1.82,9.5976,66.309
1.821,9.5981,66.335
1.822,9.5986,66.36
1.823,9.5991,66.385
1.824,9.5995,66.41
1.825,9.6,66.436
1.826,9.6005,66.461
1.827,9.6009,66.486
1.828,9.6014,66.511
1.829,9.6019,66.536
1.83,9.6023,66.562
1.831,9.6028,66.587
1.832,9.6033,66.612
1.833,9.6037,66.637
1.834,9.6042,66.662
1.835,9.6046,66.687
1.836,9.6051,66.712
1.837,9.6055,66.737
1.838,9.606,66.762
1.839,9.6065,66.787
1.84,9.6069,66.812
1.841,9.6074,66.837
1.842,9.6078,66.862
1.843,9.6083,66.886
1.844,9.6087,66.911
1.845,9.6092,66.936
1.846,9.6096,66.961
1.847,9.6101,66.986
1.848,9.6105,67.01
1.849,9.611,67.035
1.85,9.6114,67.06
1.851,9.6118,67.085
1.852,9.6123,67.109
1.853,9.6127,67.134
1.854,9.6132,67.159
1.855,9.6136,67.183
1.856,9.614,67.208
1.857,9.6145,67.232
1.858,9.6149,67.257
1.859,9.6154,67.281
1.86,9.6158,67.306
1.861,9.6162,67.33
1.862,9.6167,67.355
1.863,9.6171,67.379
1.864,9.6175,67.404
1.865,9.618,67.428
1.866,9.6184,67.453
1.867,9.6188,67.477
1.868,9.6192,67.501
1.869,9.6197,67.526
1.87,9.6201,67.55
1.871,9.6205,67.574
1.872,9.6209,67.599
1.873,9.6214,67.623
1.874,9.6218,67.647
1.875,9.6222,67.671
1.876,9.6226,67.695
1.877,9.623,67.72
1.878,9.6235,67.744
1.879,9.6239,67.768
1.88,9.6243,67.792
1.881,9.6247,67.816
1.882,9.6251,67.84
1.883,9.6255,67.864
1.884,9.626,67.888
1.885,9.6264,67.912
1.886,9.6268,67.936
1.887,9.6272,67.96
1.888,9.6276,67.984
1.889,9.628,68.008
1.89,9.6284,68.032
1.891,9.6288,68.056
1.892,9.6292,68.08
1.893,9.6296,68.104
1.894,9.63,68.128
1.895,9.6305,68.151
1.896,9.6309,68.175
1.897,9.6313,68.199
1.898,9.6317,68.223
1.899,9.6321,68.246
1.9,9.6325,68.27
1.901,9.6329,68.294
1.902,9.6333,68.317
1.903,9.6337,68.341
1.904,9.634,68.365
1.905,9.6344,68.388
1.906,9.6348,68.412
1.907,9.6352,68.436
1.908,9.6356,68.459
1.909,9.636,68.483
1.91,9.6364,68.506
1.911,9.6368,68.53
1.912,9.6372,68.553
1.913,9.6376,68.577
1.914,9.638,68.6
1.915,9.6383,68.623
1.916,9.6387,68.647
1.917,9.6391,68.67
1.918,9.6395,68.694
1.919,9.6399,68.717
1.92,9.6403,68.74
1.921,9.6407,68.764
1.922,9.641,68.787
1.923,9.6414,68.81
1.924,9.6418,68.833
1.925,9.6422,68.857
1.926,9.6425,68.88
1.927,9.6429,68.903
1.928,9.6433,68.926
1.929,9.6437,68.949
1.93,9.6441,68.972
1.931,9.6444,68.995
1.932,9.6448,69.019
1.933,9.6452,69.042
1.934,9.6455,69.065
1.935,9.6459,69.088
1.936,9.6463,69.111
1.937,9.6467,69.134
1.938,9.647,69.157
1.939,9.6474,69.18
1.94,9.6478,69.202
1.941,9.6481,69.225
1.942,9.6485,69.248
1.943,9.6488,69.271
1.944,9.6492,69.294
1.945,9.6496,69.317
1.946,9.6499,69.34
1.947,9.6503,69.362
1.948,9.6507,69.385
1.949,9.651,69.408
1.95,9.6514,69.431
1.951,9.6517,69.453
1.952,9.6521,69.476
1.953,9.6524,69.499
1.954,9.6528,69.521
1.955,9.6532,69.544
1.956,9.6535,69.567
1.957,9.6539,69.589
1.958,9.6542,69.612
1.959,9.6546,69.634
1.96,9.6549,69.657
1.961,9.6553,69.679
1.962,9.6556,69.702
1.963,9.656,69.724
1.964,9.6563,69.747
1.965,9.6567,69.769
1.966,9.657,69.792
1.967,9.6574,69.814
1.968,9.6577,69.837
1.969,9.658,69.859
1.97,9.6584,69.881
1.971,9.6587,69.904
1.972,9.6591,69.926
1.973,9.6594,69.948
1.974,9.6598,69.971
1.975,9.6601,69.993
1.976,9.6604,70.015
1.977,9.6608,70.037
1.978,9.6611,70.059
1.979,9.6615,70.082
1.98,9.6618,70.104
1.981,9.6621,70.126
1.982,9.6625,70.148
1.983,9.6628,70.17
1.984,9.6631,70.192
1.985,9.6635,70.214
1.986,9.6638,70.236
1.987,9.6641,70.258
1.988,9.6645,70.28
1.989,9.6648,70.302
1.99,9.6651,70.324
1.991,9.6654,70.346
1.992,9.6658,70.368
1.993,9.6661,70.39
1.994,9.6664,70.412
1.995,9.6667,70.434
1.996,9.6671,70.456
1.997,9.6674,70.478
1.998,9.6677,70.499
1.999,9.668,70.521
2,9.6684,70.543
2.001,9.6687,70.565
2.002,9.669,70.586
2.003,9.6693,70.608
2.004,9.6696,70.63
2.005,9.67,70.652
2.006,9.6703,70.673
2.007,9.6706,70.695
2.008,9.6709,70.717
2.009,9.6712,70.738
2.01,9.6715,70.76
2.011,9.6719,70.781
2.012,9.6722,70.803
2.013,9.6725,70.824
2.014,9.6728,70.846
2.015,9.6731,70.867
2.016,9.6734,70.889
2.017,9.6737,70.91
2.018,9.674,70.932
2.019,9.6744,70.953
2.02,9.6747,70.975
2.021,9.675,70.996
2.022,9.6753,71.017
2.023,9.6756,71.039
2.024,9.6759,71.06
2.025,9.6762,71.082
2.026,9.6765,71.103
2.027,9.6768,71.124
2.028,9.6771,71.145
2.029,9.6774,71.167
2.03,9.6777,71.188
2.031,9.678,71.209
2.032,9.6783,71.23
2.033,9.6786,71.251
2.034,9.6789,71.273
2.035,9.6792,71.294
2.036,9.6795,71.315
2.037,9.6798,71.336
2.038,9.6801,71.357
2.039,9.6804,71.378
2.04,9.6807,71.399
2.041,9.681,71.42
2.042,9.6813,71.441
2.043,9.6816,71.462
2.044,9.6819,71.483
2.045,9.6822,71.504
2.046,9.6825,71.525
2.047,9.6827,71.546
2.048,9.683,71.567
2.049,9.6833,71.588
2.05,9.6836,71.609
2.051,9.6839,71.629
2.052,9.6842,71.65
2.053,9.6845,71.671
2.054,9.6848,71.692
2.055,9.6851,71.713
2.056,9.6853,71.733
2.057,9.6856,71.754
2.058,9.6859,71.775
2.059,9.6862,71.795
2.06,9.6865,71.816
2.061,9.6868,71.837
2.062,9.687,71.857
2.063,9.6873,71.878
2.064,9.6876,71.899
2.065,9.6879,71.919
2.066,9.6882,71.94
2.067,9.6884,71.96
2.068,9.6887,71.981
2.069,9.689,72.002
2.07,9.6893,72.022
2.071,9.6895,72.043
2.072,9.6898,72.063
2.073,9.6901,72.083
2.074,9.6904,72.104
2.075,9.6906,72.124
2.076,9.6909,72.145
2.077,9.6912,72.165
2.078,9.6915,72.185
2.079,9.6917,72.206
2.08,9.692,72.226
2.081,9.6923,72.246
2.082,9.6925,72.267
2.083,9.6928,72.287
2.084,9.6931,72.307
2.085,9.6934,72.327
2.086,9.6936,72.348
2.087,9.6939,72.368
2.088,9.6942,72.388
2.089,9.6944,72.408
2.09,9.6947,72.428
2.091,9.6949,72.448
2.092,9.6952,72.469
2.093,9.6955,72.489
2.094,9.6957,72.509
2.095,9.696,72.529
2.096,9.6963,72.549
2.097,9.6965,72.569
2.098,9.6968,72.589
2.099,9.697,72.609
2.1,9.6973,72.629
2.101,9.6976,72.649
2.102,9.6978,72.669
2.103,9.6981,72.689
2.104,9.6983,72.709
2.105,9.6986,72.728
2.106,9.6988,72.748
2.107,9.6991,72.768
2.108,9.6994,72.788
2.109,9.6996,72.808
2.11,9.6999,72.828
2.111,9.7001,72.847
2.112,9.7004,72.867
2.113,9.7006,72.887
2.114,9.7009,72.907
2.115,9.7011,72.926
2.116,9.7014,72.946
2.117,9.7016,72.966
2.118,9.7019,72.985
2.119,9.7021,73.005
2.12,9.7024,73.025
2.121,9.7026,73.044
2.122,9.7029,73.064
2.123,9.7031,73.083
2.124,9.7034,73.103
2.125,9.7036,73.123
2.126,9.7038,73.142
2.127,9.7041,73.162
2.128,9.7043,73.181
2.129,9.7046,73.201
2.13,9.7048,73.22
2.131,9.7051,73.239
2.132,9.7053,73.259
2.133,9.7055,73.278
2.134,9.7058,73.298
2.135,9.706,73.317
2.136,9.7063,73.336
2.137,9.7065,73.356
2.138,9.7067,73.375
2.139,9.707,73.394
